14737842	music	31.230392	121.473701	102353
15748102	music	31.230392	121.473701	500479
15342058	music	31.230392	121.473701	500193
11037454	music	31.226454	121.457291	500339
20368718	music	31.249039	121.439888	70120317
11105742	music	31.229475	121.471771	3425767
15061327	music	31.246061	121.440155	126092
19116900	music	31.248783	121.439339	63821478
21297433	music	31.230639	121.464668	501880
20392710	music	31.229473	121.471771	501171
12296692	music	31.233244	121.443535	500376
11819749	music	31.236694	121.44397	500379
11099771	music	31.226271	121.458153	500339
14986899	music	31.246061	121.440155	501220
21495302	music	31.237316	121.472946	1550304
16830839	music	31.230392	121.473701	500479
15973215	music	31.230392	121.473701	501049
15946259	music	31.229639	121.471245	501171
14774137	music	31.230392	121.473701	502411
16237636	music	31.230192	121.46479	501880
11623343	music	31.236694	121.44397	1728246
15874891	music	31.230392	121.473701	111919
15022069	music	31.229639	121.471245	501171
15090241	music	31.246061	121.440155	126092
11433403	music	31.236694	121.44397	500379
15274248	music	31.274111	121.452774	45833241
14815204	music	31.245968	121.44017	126092
12817501	music	31.236212	121.444122	500569
17224894	music	31.239983	121.465996	105827
