11438538	25294109
10831079	1093083
10831079	2254648
10831079	2719219
10831079	16838559
10831079	1387906
10831079	1090623
10831079	2154092
10831079	1567515
10831079	2608537
10831079	3764162
13797976	3531411
13797976	2659016
21977740	1291240
21977740	45090360
21977740	76616221
14948238	2326995
14948238	44289920
14948238	42494782
14948238	1587974
14948238	42126088
14948238	48866260
14948238	31722122
14948238	4365906
15106826	12238354
15106826	4215529
15106826	2530730
15106826	46823242
15106826	2170193
15106826	3843573
15106826	1023524
15106826	54560765
15359052	2302085
15029753	45833053
15029753	2334396
15029753	44004211
15029753	58508260
15029753	4227868
15029753	57948504
15029753	2118689
15029753	26127364
15029753	2341061
15029753	33409346
16098537	1801676
16098537	8140666
16098537	1218430
16098537	4398131
16098537	42105681
16098537	47105595
16098537	2226480
16098537	39765056
16098537	2510649
16098537	3972562
14640895	2563183
14640895	2601245
14640895	3079775
14640895	1553180
14640895	2217888
14640895	33399590
14640895	2659016
14640895	1437775
14640895	2273909
14640895	45040650
19015177	1205829
19015177	52465621
19015177	58669925
17802665	1511264
17802665	62805993
17802665	1511784
17802665	2377419
17802665	59125453
17802665	45087751
17802665	2242590
17802665	7847299
17802665	44451259
17802665	2856002
17288273	25999741
17288273	2708174
17288273	2070933
17288273	62805993
17288273	1511784
17288273	4264756
17288273	1691867
17288273	1161373
17288273	35755130
17288273	58194764
11223885	1706717
11223885	8140666
11223885	1297759
11223885	2746415
11223885	1093662
11223885	3305683
11223885	2476406
11223885	2688544
11223885	1060339
11223885	2564587
20731193	2895626
20731193	44656104
20731193	53337262
20731193	62797454
20731193	69526417
20731193	74954193
20731193	2556432
20731193	1553180
20731193	55497623
20731193	37918581
14383499	1147451
14383499	1666144
14383499	1966666
14383499	45250292
14383499	45040650
14383499	27002205
14383499	2502736
14383499	1206189
14383499	1201357
14383499	3238468
11223781	1706717
11223781	8140666
11223781	1297759
11223781	2356274
11223781	2746415
11223781	3122055
11223781	1093662
11223781	2083399
11223781	3372491
11223781	2562146
12530964	1775062
12530964	1706717
12530964	8140666
12530964	2356274
12530964	14272570
12530964	4696607
12530964	4755716
12530964	1093662
12530964	1427937
12530964	1667170
13371581	48984720
13371581	1066307
13371581	45570747
13371581	2795485
13371581	2613864
13371581	2042481
13371581	2886045
13371581	1758534
13371581	3471394
13371581	1038749
14870444	1972779
14870444	48984720
14870444	8140666
14870444	3006742
14870444	2073594
14870444	4280116
14870444	31403588
14870444	2772925
14870444	1427140
14870444	33543999
17186582	3972562
17186582	1648442
17186582	3558702
17186582	4273792
17186582	4038570
17186582	3757288
17186582	44585546
17186582	3112929
17186582	39276649
17186582	52841780
11330222	1910133
11330222	4335704
11330222	4423113
16526212	3304180
20933913	31711983
20933913	1354596
20933913	46484269
20933913	1178727
20933913	40598831
20933913	64006507
20933913	27576640
20933913	3972830
20933913	1745489
20933913	63774253
20804136	2956938
20804136	65310807
20804136	1682748
20804136	65914886
20804136	47876920
20804136	56221946
20804136	2618350
20804136	2739511
20804136	44620163
20804136	1747760
12925116	1334668
12925116	3791815
12925116	2177534
12925116	3372491
12925116	3589191
12925116	2196140
12925116	2601245
12925116	1426623
12925116	4280116
12925116	4398131
10937692	1297759
10937692	3122055
10937692	1093662
10937692	1559463
10937692	2731653
10937692	3031462
10937692	1510032
10937692	3858728
10937692	1207734
10937692	2273909
11215102	1775062
11215102	1706717
11215102	8140666
11215102	1297759
11215102	2746415
11215102	3122055
11215102	1093662
11215102	2467941
11215102	1302756
11215102	2476406
16482101	1218360
16482101	3502905
16482101	2880835
16482101	49559779
16482101	2319877
16482101	47631926
16482101	55650208
16482101	2894008
16482101	2341513
16482101	61248451
20982535	45898702
20982535	49115852
20982535	49810555
20982535	77381916
20982535	77808117
20982535	49318279
20982535	45648336
20982535	78778516
20982535	65060690
20982535	64211898
15192680	1706717
15192680	3537238
15192680	49599030
15192680	2880835
15192680	49285184
15192680	49559779
15192680	2318018
15192680	32009606
15192680	3096660
15192680	50862648
11566913	4696607
11566913	3490195
11566913	1966666
11566913	3305683
11566913	2907277
11566913	2476406
11566913	1567515
11566913	2602148
11566913	2510649
11566913	3335810
17944351	2219838
17944351	48984720
17944351	8140666
17944351	34320582
17944351	1093662
17944351	2601245
17944351	42723718
17944351	2886045
17944351	1747760
17944351	2525771
19374167	3858728
19374167	1839619
19374167	1079186
19374167	1083310
19374167	2596842
19374167	41860096
19374167	47688419
11075760	1706717
11075760	8140666
11075760	1297759
11075760	2746415
11075760	2731653
11075760	4044966
11075760	2564587
11075760	1495610
11075760	3488023
11075760	1942939
21825154	1917303
21825154	65576158
21825154	3983367
21825154	50201993
21825154	45090360
16018541	3594623
16018541	2511933
16018541	50096327
16018541	3677089
16018541	1171751
16018541	27066371
16018541	2857658
16018541	2527263
16018541	2487952
16018541	2326055
14965293	2708174
14965293	12562879
14965293	2746415
14965293	2562146
14965293	4098064
14965293	1743813
14965293	49597391
14965293	1355651
14965293	2226480
14965293	49340007
14925593	2752506
14925593	1706717
14925593	2254648
14925593	49599030
14925593	2739671
14925593	3502905
14925593	1109922
14925593	2170193
14925593	34946168
14925593	1246288
14487511	1525405
15371690	44004211
15371690	4649748
15371690	2574601
15371690	2118689
15371690	39555435
15371690	2802948
15371690	3285546
15371690	36699479
15371690	1613946
15371690	56467855
15569596	2767111
15569596	3137156
15569596	1585925
15569596	40609431
15569596	3531411
15569596	43299782
15569596	36333554
15569596	30661904
15569596	34917262
15569596	56046432
20740626	4440746
20740626	1953168
20740626	35248702
20740626	1129754
20740626	43036358
20740626	27445262
20740626	75952755
20740626	1064685
20740626	42105681
20740626	2851415
10865107	1813509
10865107	1066307
10865107	1304215
10865107	2596410
10865107	1097548
10865107	1798402
10865107	1093067
10865107	2177737
10865107	2731653
10865107	1225704
13034131	2124769
13034131	1072547
13034131	2230213
13034131	2601245
13034131	2521911
13034131	2342913
13034131	2379217
13034131	1444860
13034131	1423094
13034131	1429423
12897003	2219838
12897003	8140666
12897003	3502905
12897003	4696607
12897003	1486782
12897003	2601245
12897003	4278940
12897003	2780999
12897003	1438613
12897003	1075618
13423033	48984720
13423033	1359864
13423033	1706717
13423033	2254648
13423033	2746415
13423033	31769558
13423033	3909448
13423033	1213609
13423033	1427937
13423033	1108821
10907367	3858728
10907367	1001733
10907367	1103158
10907367	1495610
10907367	1229794
10907367	1710488
10907367	2205627
10907367	1139952
10907367	2812676
10907367	2731653
11177361	22168790
11177361	2458630
11177361	2342913
11177361	1258754
11177361	1210399
14786835	8897203
14786835	3013173
14786835	39231343
14786835	2326864
14786835	1082552
19726611	63030092
12308413	34694106
12308413	8140666
12308413	3589191
12308413	2601245
12308413	1426623
12308413	2731653
12308413	3305683
12308413	2907277
12308413	1420339
12308413	1611705
11149383	1775062
11149383	1706717
11149383	8140666
11149383	1297759
11149383	2746415
11149383	3122055
11149383	1093662
11149383	2731653
11149383	1302756
11149383	4044966
14385579	30112271
14385579	8140666
14385579	42494782
14385579	4028083
14385579	2963209
14385579	25879730
14385579	3259278
14385579	1680812
14385579	1064685
14385579	40439048
16103037	3376453
16103037	2769940
16103037	1060617
16103037	1531576
16103037	1772143
16103037	46666909
16103037	4667004
16103037	3700777
16103037	3488023
16103037	1064685
11286656	1420339
11286656	3065494
11286656	2254648
11286656	1687710
11286656	1390326
11286656	2746415
11286656	4401624
11286656	1189657
11286656	2441632
11286656	1484899
18087024	2003045
18087024	58188051
18087024	2254648
18087024	2014292
18087024	2240036
18087024	26241703
18087024	1458411
18087024	49864627
18087024	3613272
18087024	3497042
21185508	4658686
21185508	34567095
21185508	50648161
21185508	2739511
21185508	2418282
21185508	55950287
21185508	4668808
21185508	55989550
21185508	53194602
21185508	9413785
16864868	1531235
16864868	4215529
16864868	2688544
16864868	4711047
16864868	47898012
16864868	1307205
16864868	2691805
16864868	3878886
16864868	1203759
16864868	1354596
14934677	8140666
14934677	4696607
14934677	44555892
14934677	1534931
14934677	34946168
14934677	46915838
14934677	3967994
14934677	4651832
14934677	1991941
14934677	4322690
15556640	1706717
15556640	12562879
15556640	2562146
15556640	1743813
15556640	44101430
15556640	2894008
15556640	2502736
15556640	4468963
15556640	2695848
15556640	44585546
11924058	3697456
11924058	4126285
11924058	2780533
11924058	1212926
11924058	1427127
17990337	3972562
17990337	58194764
17990337	52229896
15325052	1577009
15325052	25256465
15325052	3502905
15325052	51063787
15325052	4538152
15325052	3285546
15325052	49559779
15325052	1553180
15325052	2852260
15325052	3700777
15990337	1060672
15990337	1706717
15990337	46475507
15990337	8140666
15990337	3489777
15990337	34139361
15990337	25328407
15990337	1662321
15990337	1835476
15990337	1422258
11316959	1706717
11316959	2618350
11316959	2196140
11316959	1360170
11316959	1743813
11316959	2342112
11316959	1567515
11316959	1420339
11316959	2880725
11316959	2564587
11127981	1054807
11127981	1060672
11127981	2837546
11127981	2693629
11127981	1400921
11127981	1890255
11127981	2029567
11127981	1115902
11127981	1787546
11127981	2467941
21277402	1481343
21277402	41876220
21277402	42374398
21277402	1419548
21277402	3804786
21277402	1387248
21277402	46856623
21277402	67656065
21277402	3680361
21277402	69998967
12715424	45833053
12715424	1132034
12715424	1161110
12715424	3799667
12715424	30001841
12715424	45686013
12715424	4826178
12715424	1168579
12715424	3335810
12715424	3823996
20812338	30196703
20812338	53062001
20812338	44861240
20812338	1294309
20812338	62797454
20812338	46138774
20812338	3016167
20812338	39765056
20812338	53683963
20812338	9469938
20800625	46010764
20800625	32023045
20800625	4574523
20800625	26460621
20800625	80713587
20800625	3375852
20800625	2189640
20800625	61425100
20800625	4483116
20800625	84470650
21843757	34504584
21843757	27576640
21843757	57233355
21843757	2882779
21843757	47491253
21843757	45090360
21843757	3078611
17144631	8140666
17144631	1093662
17144631	1743813
17144631	1205683
17144631	52751194
17144631	3064675
17144631	17509919
17144631	1672980
17144631	1426962
17144631	4562247
17214924	2841122
17214924	50586038
17214924	46087945
17214924	3659798
17214924	2569554
17214924	34550461
17214924	1662090
17214924	38700932
17214924	1064685
17214924	1126544
12678739	1751748
12678739	3093335
12678739	1078107
12678739	2196140
12678739	2852260
12678739	2342112
12678739	1050173
12678739	37117817
12678739	2029194
12678739	2249984
11938724	4696607
11938724	3558702
11938724	34550461
11938724	22168790
11938724	2731653
11938724	3305683
15706516	2099409
15706516	44004211
15706516	1303079
15706516	2118689
15706516	9733203
15706516	2341061
15706516	42886889
15706516	3285546
15706516	3669786
15706516	4319510
18714426	58382568
18714426	71932205
21869926	1204082
21869926	41165298
21869926	51631876
21869926	2632657
21869926	57233355
21869926	45090360
21869926	1429179
17007301	60989825
17007301	25256465
17007301	3042291
17007301	2289512
17007301	2678661
17007301	2562146
17007301	49559779
17007301	1094892
17007301	3270148
17007301	32023045
15415784	1113687
15415784	2693790
15415784	3436474
15415784	3757288
15415784	2695848
15415784	52788534
11606430	3488023
11606430	1486782
11606430	2285663
11606430	1206189
21855547	3594623
21855547	42494782
21855547	55822006
21855547	4217386
21855547	1753432
21855547	45386519
21855547	50047497
21855547	2458630
21855547	1901885
21855547	2247879
14315924	3304180
14315924	2712232
14315924	2863794
14315924	32611362
14315924	1484899
14315924	47429187
14315924	31859588
14315924	3700777
14315924	2516476
14315924	1403609
11989561	2578462
11989561	16838559
11989561	3599690
11989561	2684855
11989561	1360943
11989561	4040025
11989561	1465359
11989561	1196590
11989561	2480838
11989561	1206189
15071493	1729650
15071493	1022068
15071493	2998522
18328289	1211956
18328289	26541690
18328289	1792386
18328289	2719219
18328289	1807360
18328289	46484269
18328289	55278891
18328289	2521949
18328289	2892347
18328289	16420286
16873172	45833053
16873172	27712190
16873172	1234885
16873172	1253067
16873172	2364371
16873172	2880217
16873172	1428990
16873172	3601423
16873172	34550461
16873172	1571695
13562264	1147451
13562264	43146452
13562264	1694812
13562264	1537763
13562264	11462602
13562264	1038749
13562264	1543511
13562264	28166556
13562264	2599199
13562264	29782141
21551933	10451395
21551933	63715016
21551933	75081344
21551933	8855697
21551933	50648161
21551933	72098013
21551933	1269805
21551933	49213273
21551933	69526417
21551933	8348351
21315503	69635702
21315503	28212758
21315503	2806478
21315503	2274297
21315503	1926012
21315503	3285546
21315503	3498913
21315503	2482201
21315503	2228662
21315503	48620320
15413434	1329729
15413434	1390672
15413434	2502736
15413434	1728002
15413434	1092868
15413434	1079186
15413434	2562146
15413434	1382495
15413434	32770825
15413434	1023524
15027664	1706717
15027664	49599030
15027664	1534600
15027664	48114489
15027664	1126051
15027664	1374591
15027664	1206049
14770346	1329729
14770346	45040650
14770346	3558702
14770346	4273792
14770346	1495610
14770346	1728002
14770346	2693790
14770346	1453847
14770346	2126532
14770346	3757288
16937405	1380744
16937405	2880217
16937405	2688544
16937405	4215529
16937405	59125453
16937405	3967025
16937405	3878886
16937405	2748186
16937405	38700932
16937405	1203759
15080827	2540715
15080827	1706717
15080827	1486782
15080827	2562146
15080827	1743813
15080827	42105681
15080827	45599141
15080827	3164967
15080827	1426942
15080827	29292360
13699569	2809081
13699569	1014437
13699569	1168579
13699569	3502905
13699569	2181627
13699569	51063787
13699569	26171157
13699569	3765660
13699569	1080919
13699569	1064685
11029509	2806478
11029509	4522731
11029509	2342913
11029509	1908548
11029509	2307802
11029509	2147079
11029509	2378181
11029509	1219044
11029509	2963459
18050087	3363954
18050087	2547135
18050087	3558702
18050087	63787918
18050087	45794125
18050087	4130945
18050087	4038570
18050087	4710683
18050087	3757288
18050087	53459552
15744815	47526357
15744815	34550461
15744815	2180104
15744815	52674961
15744815	3274897
15744815	1753835
15744815	1194390
15484941	54069342
15484941	1329729
15484941	4023747
15484941	1390672
15484941	1189754
15484941	1728002
15484941	1092868
15484941	1079186
15484941	2562146
15484941	3245109
14820516	1706717
14820516	8140666
14820516	1321970
14820516	29483717
14820516	2054995
14820516	2562146
14820516	2221343
14820516	4398131
14820516	46915838
14820516	1453847
12303953	1043677
12303953	1706717
12303953	8140666
12303953	2073594
12303953	1667170
12303953	1427937
12303953	42874891
12303953	1747760
12303953	1183741
12303953	25328407
15459458	1054807
15459458	1066307
15459458	1359864
15459458	1538403
15459458	4696607
15459458	1224651
15459458	1666144
15459458	1093067
15459458	16838559
15459458	3467788
15106760	1112069
15106760	2547824
15404300	1218360
15404300	2067925
15404300	2254648
15404300	3502905
15404300	49599030
15404300	1109922
15404300	22358839
15404300	49559779
15404300	1996425
15404300	1246288
20231581	34966302
20231581	3561256
20231581	3466243
20231581	44270937
20231581	72983150
20231581	1066743
20231581	3835907
20231581	1327374
20231581	41610544
20231581	78791623
16492661	8140666
16492661	3155244
16492661	4696607
16492661	1427937
16492661	2601245
16492661	2221343
16492661	2886045
16492661	1747760
16492661	53908619
16492661	47447765
12525248	1069760
12525248	3106091
12525248	1348026
12525248	2339507
12525248	1691867
12525248	39961114
12525248	4315731
12525248	1095094
12525248	1072547
12525248	9697759
10951297	1297759
10951297	1093662
10951297	2731653
10951297	1302756
10951297	4149102
10951297	3858728
10951297	1207734
